,date,open,high,low,close,volume,market_cap,RSI,delta,sell_points,buy_points,pct_change,RSI_Delta,RSI_pct_change,bought_sold,open_class,high_class,low_class,close_class,volume_class,open_prev,high_prev,low_prev,volume_prev
115,2021-02-07,1677.61,1690.04,1501.75,1614.23,39889440151,184955254625,60.693014140793125,-63.61999999999989,0,0,-0.03791757308460231,-8.941243653856944,-0.1284029432786442,0,0,0,0,0,1,1717.8,1738.31,1649.07,39873420648
116,2021-02-06,1717.8,1738.31,1649.07,1677.85,39873420648,192221649234,69.63425779465007,-40.80000000000018,0,0,-0.023739563029121835,-2.227932505346317,-0.03100284720025337,0,1,0,1,0,0,1594.79,1756.51,1594.79,40108628454
117,2021-02-05,1594.79,1756.51,1594.79,1718.65,40108628454,196873128687,71.86219029999639,123.8900000000001,0,0,0.07768567057112041,0.23025188740825797,0.003214374656204999,2,0,1,1,1,0,1661.17,1689.19,1561.85,44396871836
118,2021-02-04,1661.17,1689.19,1561.85,1594.76,44396871836,182660183410,71.63193841258813,-66.15000000000009,1,0,-0.03982756440746338,10.817519186953938,0.17787753833212938,2,1,1,1,0,1,1514.77,1660.91,1510.01,41874566399
119,2021-02-03,1514.77,1660.91,1510.01,1660.91,41874566399,190213812447,60.81441922563419,145.72000000000003,0,0,0.09617275721196683,4.806297433611306,0.085814294067184,0,1,1,1,1,0,1369.51,1542.99,1362.77,45437142801
120,2021-02-02,1369.51,1542.99,1362.77,1515.19,45437142801,173505318779,56.008121792022884,146.1500000000001,0,0,0.10675363758546141,1.0250648988536284,0.018643286800974046,0,1,1,1,1,1,1314.86,1373.85,1274.36,29210670920
121,2021-02-01,1314.86,1373.85,1274.36,1369.04,29210670920,156750867717,54.983056893169255,54.049999999999955,0,0,0.041102974167103845,1.108086588178665,0.020567743831795937,0,0,0,0,1,1,1376.82,1378.92,1288.5,25198853581
122,2021-01-31,1376.82,1378.92,1288.5,1314.99,25198853581,150543956657,53.87497030499059,-61.12999999999988,0,0,-0.04442199808156255,-3.001657456174648,-0.05277488441788647,0,0,0,0,0,0,1382.23,1402.4,1328.53,30616574234
123,2021-01-30,1382.23,1402.4,1328.53,1376.12,30616574234,157523498333,56.87662776116524,-6.400000000000091,0,0,-0.00462922778693986,-2.7702619193321993,-0.04644436506532512,0,1,0,1,0,0,1369.09,1428.98,1292.24,53611955259
124,2021-01-29,1369.09,1428.98,1292.24,1382.52,53611955259,158238360146,59.64688968049744,50.02999999999997,0,0,0.03754624800186113,4.408969415937456,0.07981780260409632,0,1,1,1,1,1,1251.28,1356.29,1226.17,34637234789
125,2021-01-28,1251.28,1356.29,1226.17,1332.49,34637234789,152494242714,55.23792026455998,79.29999999999995,0,0,0.06327851323422617,-0.3431592151166001,-0.006174029333886444,0,0,0,1,1,0,1358.33,1368.07,1215.31,39394416990
126,2021-01-27,1358.33,1368.07,1215.31,1253.19,39394416990,143401382573,55.58107947967658,-103.86999999999989,0,0,-0.07654046247034019,-8.932780486078435,-0.1384629673502732,0,1,0,0,0,0,1323.74,1376.09,1253.34,41572917750
127,2021-01-26,1323.74,1376.09,1253.34,1357.06,41572917750,155269118237,64.51385996575502,32.649999999999864,0,0,0.024652486767692716,3.812365246608728,0.06280512966357388,0,0,0,0,1,0,1390.64,1467.78,1304.97,43565777745
128,2021-01-25,1390.64,1467.78,1304.97,1324.41,43565777745,151516304275,60.70149471914629,-67.19999999999982,0,0,-0.048289391424321315,5.308888292706854,0.09584109929466811,0,1,1,1,0,1,1231.21,1395.11,1225.27,36418163554
129,2021-01-24,1231.21,1395.11,1225.27,1391.61,36418163554,159184556292,55.392606426439436,160.6199999999999,0,0,0.1304803450880998,7.760636834048896,0.162929160823295,0,0,1,1,1,1,1235.27,1272.15,1200.89,27253895441
130,2021-01-23,1235.27,1272.15,1200.89,1230.99,27253895441,140794949838,47.63196959239054,-5.519999999999982,0,0,-0.0044641774025280245,-2.923039920770087,-0.057818996552837176,0,1,1,1,0,0,1118.89,1271.69,1046.6,43918338506
131,2021-01-22,1118.89,1271.69,1046.6,1236.51,43918338506,141409699225,50.55500951316063,114.94000000000005,0,0,0.10248134311723756,5.783882575750411,0.1291877817557785,0,0,0,0,1,0,1382.68,1382.68,1098.48,45932464754
132,2021-01-21,1382.68,1382.68,1098.48,1121.57,45932464754,128249677791,44.771126937410216,-260.70000000000005,0,0,-0.18860280553003395,-16.853508050643946,-0.2734865375496499,0,1,0,0,0,0,1375.25,1405.74,1243.3,46784030909
133,2021-01-20,1375.25,1405.74,1243.3,1382.27,46784030909,158042129137,61.62463498805416,4.970000000000027,0,0,0.003608509402454052,-4.5811088198777625,-0.06919503590455711,0,1,0,0,1,0,1257.43,1432.3,1254.52,47195935190
134,2021-01-19,1257.43,1432.3,1254.52,1377.3,47195935190,157454089945,66.20574380793192,120.01999999999998,0,0,0.09546004072283032,2.5597781853288524,0.0402190171881025,0,1,1,1,1,1,1230.31,1259.45,1187.31,25817455560
135,2021-01-18,1230.31,1259.45,1187.31,1257.28,25817455560,143716601983,63.64596562260307,27.1099999999999,0,0,0.022037604558719393,-1.6415839031503339,-0.02514390439026648,0,0,0,1,1,0,1233.45,1265.64,1174.39,29258032819
136,2021-01-17,1233.45,1265.64,1174.39,1230.17,29258032819,140601384430,65.2875495257534,-3.369999999999891,0,0,-0.002731974642086965,-6.983461915183611,-0.09662881113668653,0,1,0,1,0,0,1171.44,1290.05,1157.62,32319240157
137,2021-01-16,1171.44,1290.05,1157.62,1233.54,32319240157,140969419372,72.27101144093702,61.710000000000036,0,0,0.052661222190932166,0.4804175379201183,0.006691928730512053,2,0,1,1,1,0,1221.88,1250.51,1090.72,35972039310
138,2021-01-15,1221.88,1250.51,1090.72,1171.83,35972039310,133902070141,71.7905939030169,-46.62000000000012,0,0,-0.03826172596331412,-2.8892586288951634,-0.038688595798452186,2,1,1,0,0,1,1130.23,1244.16,1093.06,33410915929
139,2021-01-14,1130.23,1244.16,1093.06,1218.45,33410915929,139212433452,74.67985253191206,87.71000000000004,0,0,0.0775686718432178,3.614821638904104,0.05086639087438671,2,1,1,1,1,1,1043.74,1134.34,994.55,30109792795
140,2021-01-13,1043.74,1134.34,994.55,1130.74,30109792795,129175741557,71.06503089300796,87.30999999999995,1,0,0.0836759533461755,2.335522204091575,0.03398136038863053,2,0,0,0,1,0,1088.53,1149.24,1012.76,37494601692
141,2021-01-12,1088.53,1149.24,1012.76,1043.43,37494601692,119187795980,68.72950868891638,-46.72000000000003,0,0,-0.04285648763931571,-4.124240024666918,-0.05660985326755008,0,0,0,1,0,0,1261.62,1261.62,924.92,60733630300
142,2021-01-11,1261.62,1261.62,924.92,1090.15,60733630300,124508608482,72.8537487135833,-172.0999999999999,0,0,-0.13634383046147747,-20.87522085169971,-0.222718983773314,2,0,0,0,0,1,1280.87,1347.93,1194.72,40616938053
143,2021-01-10,1280.87,1347.93,1194.72,1262.25,40616938053,144147690009,93.72896956528301,-18.829999999999927,0,0,-0.014698535610578545,-2.9801660941928816,-0.030815765996362487,2,1,1,1,0,1,1223.74,1303.87,1182.27,33233105361
144,2021-01-09,1223.74,1303.87,1182.27,1281.08,33233105361,146280792179,96.70913565947589,56.87999999999988,0,0,0.04646299624244388,0.24275400382101964,0.0025164622084359323,2,0,1,1,1,0,1225.97,1273.83,1076.08,44334826666
145,2021-01-08,1225.97,1273.83,1076.08,1224.2,44334826666,139769385933,96.46638165565487,-1.4800000000000182,0,0,-0.0012074929834867687,-0.2971012936117745,-0.003070386519339552,2,1,0,0,0,1,1208.08,1282.58,1167.44,40468027280
146,2021-01-07,1208.08,1282.58,1167.44,1225.68,40468027280,139921813992,96.76348294926665,18.570000000000164,0,0,0.015383850684693279,-0.045347205411232494,-0.00046842013624970313,2,1,1,1,1,0,1101.0,1209.43,1064.23,44699914188
147,2021-01-06,1101.0,1209.43,1064.23,1207.11,44699914188,137786204517,96.80883015467788,107.09999999999991,0,0,0.09736275124771576,8.677210651120149,0.09845740609327924,2,1,1,1,1,1,1041.5,1129.37,986.81,41535932781
148,2021-01-05,1041.5,1129.37,986.81,1100.01,41535932781,125545618320,88.13161950355773,59.77999999999997,0,0,0.057468059948280636,0.717026064867909,0.008202589941355809,2,1,0,1,1,0,977.06,1153.19,912.31,56945985763
149,2021-01-04,977.06,1153.19,912.31,1040.23,56945985763,118709509272,87.41459343868982,64.72000000000003,0,0,0.06634478375413888,6.1291071136814566,0.07540223219155129,2,1,1,1,1,1,774.51,1006.57,771.56,45200463368
150,2021-01-03,774.51,1006.57,771.56,975.51,45200463368,111309985611,81.28548632500836,200.98000000000002,1,0,0.2594863982027811,15.235398573942803,0.23066431995311043,2,1,1,1,1,1,730.4,786.8,718.11,19740771179
151,2021-01-02,730.4,786.8,718.11,774.53,19740771179,88367612520,66.05008775106556,44.15999999999997,0,0,0.0604625053055301,4.2179549605863755,0.06821622949476924,0,0,1,0,1,1,737.71,749.2,719.79,13652004358
152,2021-01-01,737.71,749.2,719.79,730.37,13652004358,83318539689,61.832132790479186,-7.42999999999995,0,0,-0.010070479804825117,-2.8261544767454225,-0.04370908349405045,0,0,0,0,0,0,751.63,754.3,726.51,13926846861
153,2020-12-31,751.63,754.3,726.51,737.8,13926846861,84156810765,64.65828726722461,-13.82000000000005,0,0,-0.0183869508528246,-3.5683137179970856,-0.05230091586667207,0,1,2,1,0,0,731.47,754.3,720.99,17294574210
154,2020-12-30,731.47,754.3,720.99,751.62,17294574210,85722581849,68.2266009852217,20.100000000000023,0,0,0.027477034120734878,-2.4722924335319476,-0.03496932291271404,0,1,1,1,1,0,730.36,737.95,692.15,18710683199
155,2020-12-29,730.36,737.95,692.15,731.52,18710683199,83420334909,70.69889341875364,1.1200000000000045,0,0,0.0015334063526835084,-0.18905033612875854,-0.0026668898280144404,2,1,0,1,1,0,683.21,745.88,683.21,24222565862
156,2020-12-28,683.21,745.88,683.21,730.4,24222565862,83282601745,70.8879437548824,47.75999999999999,1,0,0.06996367045587726,5.46939772145177,0.08360622565131237,2,1,1,1,1,0,635.89,711.39,628.33,26093552821
157,2020-12-27,635.89,711.39,628.33,682.64,26093552821,77828069141,65.41854603343063,46.799999999999955,0,0,0.07360342224458982,3.2235567291994442,0.051829846186341344,0,1,1,1,1,1,626.5,650.72,617.4,14761125202
158,2020-12-26,626.5,650.72,617.4,635.84,14761125202,72483025275,62.194989304231186,9.430000000000064,0,0,0.015054038090069,-1.7441426342090836,-0.02727817193214821,0,1,1,1,1,1,611.55,633.06,605.42,13520927700
159,2020-12-25,611.55,633.06,605.42,626.41,13520927700,71400061460,63.93913193844027,14.799999999999955,0,0,0.024198427102238185,4.930701171344531,0.08355926614632136,0,1,1,1,1,0,584.14,613.82,568.6,14317413703
160,2020-12-24,584.14,613.82,568.6,611.61,14317413703,69704465560,59.00843076709574,27.899999999999977,0,0,0.04779770776584269,7.142527728391471,0.137711431015892,0,0,0,1,1,0,634.82,637.12,560.36,15261413038
161,2020-12-23,634.82,637.12,560.36,583.71,15261413038,66517758494,51.86590303870427,-51.139999999999986,0,0,-0.08055446168386227,-14.691786085612897,-0.2207376229389728,0,1,1,0,0,1,609.42,635.08,589.55,14745890080
162,2020-12-22,609.42,635.08,589.55,634.85,14745890080,72336758960,66.55768912431716,25.029999999999973,0,0,0.04104489849463766,13.013015991283488,0.2430310099933224,0,0,0,0,1,1,638.32,646.85,600.84,14419493621
163,2020-12-21,638.32,646.85,600.84,609.82,14419493621,69475834115,53.544673133033676,-28.469999999999914,0,0,-0.04460355011045125,-4.188512820541703,-0.07254948347922086,0,0,0,0,0,1,659.19,659.92,625.01,13375855442
164,2020-12-20,659.19,659.92,625.01,638.29,13375855442,72711065645,57.73318595357538,-21.00999999999999,0,0,-0.03186713180646139,-6.5479729385528955,-0.10186457511665592,0,1,0,0,0,1,654.62,668.77,646.62,12830893778
165,2020-12-19,654.62,668.77,646.62,659.3,12830893778,75095087629,64.28115889212827,4.490000000000009,0,0,0.006856950871245049,-3.3554598960506894,-0.04961010701258073,0,1,1,1,1,0,642.92,662.7,632.36,15756303983
166,2020-12-18,642.92,662.7,632.36,654.81,15756303983,74575304995,67.63661878817896,11.93999999999994,0,0,0.01857296187409574,12.926499954905651,0.23627256219820314,0,1,0,1,1,0,636.15,673.83,628.75,25479532147
167,2020-12-17,636.15,673.83,628.75,642.87,25479532147,73206412681,54.71011883327331,6.690000000000055,0,0,0.010515891728756,-1.8264951902951267,-0.03230641278824575,0,1,1,1,1,1,589.38,636.64,582.04,15817248373
168,2020-12-16,589.38,636.64,582.04,636.18,15817248373,72436347872,56.53661402356844,46.819999999999936,0,0,0.0794421066920048,6.134374099284194,0.12170836273347052,0,1,1,1,1,1,586.02,596.25,580.63,9326645840
169,2020-12-15,586.02,596.25,580.63,589.36,9326645840,67096668322,50.402239924284245,3.3500000000000227,0,0,0.005716625996143421,5.592158916183443,0.12479689369837321,0,0,1,1,1,1,589.78,590.49,577.12,8125837102
170,2020-12-14,589.78,590.49,577.12,586.01,8125837102,66708003325,44.8100810081008,-3.6499999999999773,0,0,-0.006190007801105679,-7.409090075621016,-0.1418844826882102,0,1,0,1,0,0,568.61,593.78,564.57,9070377862
171,2020-12-13,568.61,593.78,564.57,589.66,9070377862,67115726662,52.21917108372182,21.089999999999918,0,0,0.03709305802275864,-2.3830981960548954,-0.043644673151662094,0,1,1,1,1,1,545.58,573.34,545.25,8534557897
172,2020-12-12,545.58,573.34,545.25,568.57,8534557897,64706942226,54.60226927977671,22.770000000000095,0,0,0.04171857823378544,0.2813193118289803,0.005178836378873619,0,0,1,1,1,0,559.68,560.38,537.81,11098819124
173,2020-12-11,559.68,560.38,537.81,545.8,11098819124,62108208317,54.32094996794773,-13.879999999999995,0,0,-0.0247998856489422,-2.167526954152443,-0.038371134650019845,0,0,0,0,0,0,573.5,574.6,549.78,11672582040
174,2020-12-10,573.5,574.6,549.78,559.68,11672582040,63680254165,56.488476922100176,-13.800000000000068,0,0,-0.024063611634233206,6.093415892959115,0.12091295790743417,0,1,0,1,0,0,554.79,577.29,533.0,15855915840
175,2020-12-09,554.79,577.29,533.0,573.48,15855915840,65242758700,50.39506102914106,18.649999999999977,0,0,0.03361389975307749,7.068164627476513,0.16313572433046386,0,0,0,0,1,1,591.9,594.75,552.47,14398919320
176,2020-12-08,591.9,594.75,552.47,554.83,14398919320,63113292237,43.32689640166455,-37.00999999999999,0,0,-0.06253379291700456,-4.195552212636926,-0.08828569097288286,0,0,0,0,0,1,601.8,602.92,585.43,10720480962
177,2020-12-07,601.8,602.92,585.43,591.84,10720480962,67315962016,47.522448614301474,-10.069999999999936,0,0,-0.01673007592497211,-8.3147904142456,-0.14891120261147983,0,1,0,1,0,0,596.57,606.79,584.41,11290893016
178,2020-12-06,596.57,606.79,584.41,601.91,11290893016,68452719868,55.837239028547074,5.309999999999945,0,0,0.008900435802883022,-0.3812461479359399,-0.006781508728652463,0,1,1,1,1,0,569.35,596.6,563.11,13498010566
179,2020-12-05,569.35,596.6,563.11,596.6,13498010566,67840334209,56.218485176483014,27.25,0,0,0.04786159655747779,-1.398627450979994,-0.024274514761320143,0,0,0,0,1,0,616.72,618.98,569.28,16337589997
180,2020-12-04,616.72,618.98,569.28,569.35,16337589997,64734997135,57.61711262746301,-47.360000000000014,0,0,-0.07679460362244817,-11.370427944204884,-0.16481857231006347,0,1,0,0,0,1,598.46,622.45,588.35,16146190946
181,2020-12-03,598.46,622.45,588.35,616.71,16146190946,70110808538,68.98754057166789,18.360000000000014,0,0,0.03068438205063928,2.990178312900099,0.04530754276475424,0,1,1,1,1,0,587.26,604.02,578.74,16883292129
182,2020-12-02,587.26,604.02,578.74,598.35,16883292129,68015797685,65.9973622587678,11.029999999999973,0,0,0.018780222025471582,1.1985355389714556,0.018496253707712462,0,0,0,1,1,0,615.07,635.16,571.75,27178964465
183,2020-12-01,615.07,635.16,571.75,587.32,27178964465,66754367842,64.79882671979634,-27.519999999999982,0,0,-0.044759612256847325,-7.062412977618138,-0.09827847400567791,0,1,1,1,0,1,575.76,615.24,571.54,20276867833
184,2020-11-30,575.76,615.24,571.54,614.84,20276867833,69873714778,71.86123969741448,39.08000000000004,1,0,0.06787550368208972,2.2935005191984743,0.03296787485537034,2,1,1,1,1,1,538.26,576.6,531.99,15017517758
185,2020-11-29,538.26,576.6,531.99,575.76,15017517758,65424084296,69.567739178216,37.52999999999997,0,0,0.06972855470709538,6.667924216545373,0.1060086459810512,0,1,1,1,1,1,517.6,548.04,508.13,14770243833
186,2020-11-28,517.6,548.04,508.13,538.23,14770243833,61152393529,62.89981496167063,20.74000000000001,0,0,0.04007806914143264,5.66923260118746,0.09905949524466107,0,0,1,1,1,0,519.11,530.78,497.24,16831105703
187,2020-11-27,519.11,530.78,497.24,517.49,16831105703,58789344389,57.23058236048317,-1.3099999999999454,0,0,-0.002525057825751631,-2.1299411420598275,-0.03588144134154381,0,0,0,1,0,0,570.51,575.64,485.5,31104004592
188,2020-11-26,570.51,575.64,485.5,518.8,31104004592,58930920929,59.360523502542996,-51.8900000000001,0,0,-0.09092502058911156,-11.45686780180484,-0.16178042696556438,0,0,0,0,0,1,603.9,605.09,559.67,20088492893
189,2020-11-25,603.9,605.09,559.67,570.69,20088492893,64816875593,70.81739130434784,-33.20999999999992,0,0,-0.05499254843517121,-11.470524280611528,-0.13939500349560585,2,0,0,0,0,0,608.52,621.17,593.84,23281758100
190,2020-11-24,608.52,621.17,593.84,603.9,23281758100,68580780139,82.28791558495936,-4.550000000000068,0,0,-0.007478017914372748,-1.9691426743508629,-0.02337065540895833,2,1,1,1,0,0,558.06,609.99,551.27,27272302872
191,2020-11-23,558.06,609.99,551.27,608.45,27272302872,69089845802,84.25705825931023,50.379999999999995,0,0,0.09027541347859591,7.9693319011613255,0.10446414228872958,2,1,1,1,1,1,549.49,579.37,514.52,21967049601
192,2020-11-22,549.49,579.37,514.52,558.07,21967049601,63361036976,76.2877263581489,8.580000000000041,0,0,0.01561447888041645,-1.0553477550876664,-0.013645019508049971,2,1,1,1,1,1,509.74,550.23,504.24,20757099184
193,2020-11-21,509.74,550.23,504.24,549.49,20757099184,62379287099,77.34307411323657,39.75,1,0,0.07798093145525176,12.656975458528066,0.1956676275391167,2,1,1,1,1,1,471.63,513.61,471.63,18629943296
194,2020-11-20,471.63,513.61,471.63,509.74,18629943296,57860686204,64.6860986547085,38.110000000000014,0,0,0.0808048682229714,-0.472439215300966,-0.007250611059497314,0,0,1,1,1,1,479.48,480.12,465.7,12473929218
195,2020-11-19,479.48,480.12,465.7,471.63,12473929218,53528035617,65.15853787000947,-7.850000000000023,0,0,-0.016371902894802726,-4.780618570126649,-0.06835396383739034,0,0,0,0,0,0,480.35,492.0,465.83,17880199224
196,2020-11-18,480.35,492.0,465.83,479.48,17880199224,54412825617,69.93915644013612,-0.8799999999999955,0,0,-0.0018319593638104203,-2.4018840222916253,-0.03320223218988827,0,1,1,1,0,1,464.41,482.23,460.78,14593057877
197,2020-11-17,464.41,482.23,460.78,480.36,14593057877,54505786216,72.34104046242774,20.420000000000016,0,0,0.044397095273296605,2.3065972936562247,0.03293518430777986,2,1,1,1,1,1,447.56,463.83,445.5,11441239444
198,2020-11-16,447.56,463.83,445.5,459.94,11441239444,52182517297,70.03444316877152,12.379999999999995,1,0,0.027661095719009765,6.731595527948407,0.10633953730080381,2,0,1,1,1,1,460.15,460.99,440.25,10308617165
199,2020-11-15,460.15,460.99,440.25,447.56,10308617165,50771836456,63.30284764082311,-12.589999999999975,0,0,-0.027360643268499296,-6.093840472245127,-0.0878116901244107,0,0,0,0,0,0,474.63,475.16,452.99,10312037942
200,2020-11-14,474.63,475.16,452.99,460.15,10312037942,52193800907,69.39668811306824,-14.480000000000018,0,0,-0.030507974632871915,-6.2614640304676215,-0.08275993865920228,0,1,0,0,0,0,461.01,475.22,457.3,13191505725
201,2020-11-13,461.01,475.22,457.3,474.63,13191505725,53829432990,75.65815214353586,13.620000000000005,0,0,0.0295438276826967,3.7077975336067936,0.05153272077265236,2,0,1,1,1,1,462.96,467.68,452.07,12877327234
202,2020-11-12,462.96,467.68,452.07,461.01,12877327234,52278353038,71.95035460992906,-1.9499999999999886,0,0,-0.004212026956972537,-0.012759417380735272,-0.00017730496453904898,2,1,0,1,0,0,449.68,473.58,449.52,14075403511
203,2020-11-11,449.68,473.58,449.52,462.96,14075403511,52493805532,71.9631140273098,13.279999999999973,1,0,0.029532111723892474,8.625108888323588,0.1361758847535064,2,1,1,1,1,1,444.17,453.76,439.6,12090381666
204,2020-11-10,444.17,453.76,439.6,449.68,12090381666,50981825542,63.33800513898621,5.519999999999982,0,0,0.012427953890489896,-0.9570525872266202,-0.014885321221765335,0,0,0,1,1,0,453.57,457.35,435.16,13704320630
205,2020-11-09,453.57,457.35,435.16,444.16,13704320630,50350406402,64.29505772621283,-9.389999999999986,0,0,-0.02070334031529042,1.0573780260394372,0.01672069612694127,0,1,0,1,0,1,435.72,457.78,433.15,11292383601
206,2020-11-08,435.72,457.78,433.15,453.55,11292383601,51408911250,63.237679700173395,17.840000000000032,0,0,0.04094466502949223,6.283680776921621,0.11032905319588138,0,0,0,1,1,0,454.72,465.68,428.46,18873289788
207,2020-11-07,454.72,465.68,428.46,435.71,18873289788,49380744878,56.953998923251774,-19.010000000000048,0,0,-0.041805946516537795,-7.944907274958396,-0.12241974079953766,0,1,1,1,0,1,414.07,456.2,412.98,16738305610
208,2020-11-06,414.07,456.2,412.98,454.72,16738305610,51528636308,64.89890619821017,40.650000000000034,0,0,0.09817180669935044,14.76755768682662,0.29457730791888204,0,1,1,1,1,1,402.14,417.53,397.25,15440711038
209,2020-11-05,402.14,417.53,397.25,414.07,15440711038,46916321971,50.13134851138355,11.930000000000007,0,0,0.02966628537325322,-3.885607483771871,-0.07193310715473034,0,1,1,1,1,1,387.6,407.67,377.83,15126077675
210,2020-11-04,387.6,407.67,377.83,402.14,15126077675,45559668259,54.01695599515542,14.539999999999964,0,0,0.03751289989680062,-2.9564498676430233,-0.05189175235131027,0,1,1,1,1,1,383.16,389.52,371.31,12588494762
211,2020-11-03,383.16,389.52,371.31,387.6,12588494762,43907159817,56.973405862798444,4.439999999999998,0,0,0.011587848418415314,5.812794559453565,0.1136185516820345,0,0,0,0,1,0,396.36,403.24,381.02,13997574252
212,2020-11-02,396.36,403.24,381.02,383.16,13997574252,43398380101,51.16061130334488,-13.199999999999989,0,0,-0.03330305782621856,-5.971019344985187,-0.10451337161614371,0,1,1,0,0,1,386.59,397.12,385.17,10475146018
213,2020-11-01,386.59,397.12,385.17,396.36,10475146018,44888307221,57.131630648330066,9.770000000000039,0,0,0.025272252256913097,0.1419594348947797,0.002490967781918263,0,1,1,1,1,0,382.82,393.01,381.3,11276963426
214,2020-10-31,382.82,393.01,381.3,386.59,11276963426,43776829150,56.98967121343529,3.769999999999982,0,0,0.009847970325479238,0.3901008418862517,0.006892293339426869,0,0,1,1,1,0,386.73,391.46,375.09,13688056970
215,2020-10-30,386.73,391.46,375.09,382.82,13688056970,43344676043,56.599570371549035,-3.910000000000025,0,0,-0.010110412949603131,3.1068265562245614,0.058079401702601174,0,0,0,0,0,1,388.65,393.23,381.29,12920477749
216,2020-10-29,388.65,393.23,381.29,386.73,12920477749,43782246356,53.492743815324474,-1.919999999999959,0,0,-0.004940177537630208,0.04822424504427403,0.0009023234829692584,0,0,0,1,0,0,404.0,408.96,381.15,15276441134
217,2020-10-28,404.0,408.96,381.15,388.65,15276441134,43994384280,53.4445195702802,-15.350000000000023,0,0,-0.037995049504950584,-6.101810052219172,-0.10247163999699527,0,1,0,0,0,1,393.89,409.77,390.61,13940434102
218,2020-10-27,393.89,409.77,390.61,404.0,13940434102,45726046137,59.54632962249937,10.110000000000014,0,0,0.025667064408845253,6.8888662920420956,0.130824119817742,0,0,0,1,1,0,406.22,411.28,383.78,15155684229
219,2020-10-26,406.22,411.28,383.78,393.89,15155684229,44576504574,52.657463330457276,-12.330000000000041,0,0,-0.030353010683865977,-10.720635843096467,-0.16915363481853918,0,0,0,0,0,1,412.46,417.16,405.35,10890207469
220,2020-10-25,412.46,417.16,405.35,406.22,10890207469,45966378925,63.37809917355374,-6.239999999999952,0,0,-0.015128739756582354,-4.804914236911664,-0.07047084011945648,0,1,1,0,0,0,409.77,416.6,407.85,12201739194
221,2020-10-24,409.77,416.6,407.85,412.46,12201739194,46666915712,68.1830134104654,2.6899999999999977,0,0,0.006564658222905528,-0.7328968481405127,-0.010634653817824136,0,0,0,1,1,0,414.05,418.96,403.08,14256222052
222,2020-10-23,414.05,418.96,403.08,409.77,14256222052,46356841440,68.91591025860592,-4.0,0,0,-0.009667206419025076,-5.770610117569618,-0.07726441248708116,0,1,0,1,0,0,391.49,420.14,391.28,15772846485
223,2020-10-22,391.49,420.14,391.28,413.77,15772846485,46795599921,74.68652037617554,21.579999999999984,0,0,0.055024350442387515,2.7783624356641496,0.0386376527397998,2,1,1,1,1,0,369.06,400.63,368.73,20241324322
224,2020-10-21,369.06,400.63,368.73,392.19,20241324322,44354670582,71.90815794051139,23.05000000000001,1,0,0.062442433764967165,6.669242744643981,0.10222798347613304,2,0,1,1,1,1,379.72,380.76,367.6,13741586582
225,2020-10-20,379.72,380.76,367.6,369.14,13741586582,41745418861,65.2389151958674,-10.800000000000011,0,0,-0.028425540874875033,1.602551559503759,0.02518295307791618,0,1,0,0,0,1,378.47,383.32,373.7,12811242092
226,2020-10-19,378.47,383.32,373.7,379.94,12811242092,42961460206,63.63636363636365,1.7300000000000182,0,0,0.0045741783665160796,0.13409833239145996,0.002111709428782804,0,1,1,1,1,1,368.73,378.6,368.13,11047103109
227,2020-10-18,368.73,378.6,368.13,378.21,11047103109,42761561164,63.50226530397219,9.349999999999966,0,0,0.02534837065553308,1.3106040946292339,0.02107363059844336,0,1,1,1,1,1,366.02,369.77,364.49,10951115359
228,2020-10-17,366.02,369.77,364.49,368.86,10951115359,41698592886,62.19166120934295,2.6299999999999955,0,0,0.0071812795237964355,0.9952906481241683,0.016263883609380247,0,0,0,1,1,0,377.87,380.02,362.6,14670784817
229,2020-10-16,377.87,380.02,362.6,366.23,14670784817,41396681083,61.196370561218785,-11.20999999999998,0,0,-0.029700084781687064,-3.0515419402512975,-0.04749635935924723,0,0,0,0,0,0,379.19,381.21,371.35,14964182546
230,2020-10-15,379.19,381.21,371.35,377.44,14964182546,42659015495,64.24791250147008,-2.0400000000000205,0,0,-0.0053757773795720665,3.3584787074442133,0.05515700341056107,0,0,0,0,0,1,381.97,387.3,374.18,13918846567
231,2020-10-14,381.97,387.3,374.18,379.48,13918846567,42884585295,60.88943379402587,-1.7099999999999795,0,0,-0.004485951887510109,-1.2604698231642928,-0.02028112273396443,0,0,0,0,0,0,387.14,387.38,375.58,14226744838
232,2020-10-13,387.14,387.38,375.58,381.19,14226744838,43072303018,62.14990361719016,-6.5400000000000205,0,0,-0.01686740773218487,-6.7312558030997,-0.09772274247051826,0,1,0,1,0,0,374.8,395.12,366.64,15867455424
233,2020-10-12,374.8,395.12,366.64,387.73,15867455424,43805601681,68.88115942028986,12.590000000000032,0,0,0.03356080396651917,7.227222101353846,0.11722239350209551,0,1,1,0,1,1,370.93,377.25,369.83,12584512533
234,2020-10-11,370.93,377.25,369.83,375.14,12584512533,42376475415,61.653937318936016,4.169999999999959,0,0,0.011240801142949453,1.1547512093320833,0.01908705362151597,0,1,0,1,1,0,365.4,378.27,365.35,13618484324
235,2020-10-10,365.4,378.27,365.35,370.97,13618484324,41899893524,60.49918610960393,5.380000000000052,0,0,0.0147159386197655,1.14119587931782,0.01922564889563172,0,1,1,1,1,1,351.11,368.31,348.21,13043501763
